subject,trial,stim,picture,response,reactiontime,correct,spaced,stimvalue,feedback,reward,repetition,trialonset
337,1,5,129,1,0.741554705,1,1,2,2,0.41,1,2.035839112
337,2,5,129,1,0.526427387,1,1,2,2,0.46,2,9.566494194
337,3,2,121,2,1.09852477,1,1,0,0,-0.02,1,17.39317754
337,4,2,121,2,0.620286245,1,1,0,0,0.03,2,22.38015752
337,5,2,121,2,0.606890079,1,1,0,-1,-0.26,3,28.11994409
337,6,5,129,1,0.625354665,1,1,2,2,0.46,3,33.70812834
337,7,5,129,1,0.522721201,1,1,2,0,-0.06,4,39.29876917
337,8,4,113,1,1.294352087,0,1,0,0,-0.25,1,44.88869404
337,9,4,113,2,0.776553928,1,1,0,0,0.03,2,50.77813919
337,10,1,122,1,1.608883588,1,1,1,1,0.23,1,57.53479839
337,11,1,122,1,0.631472362,1,1,1,1,0.22,2,63.12507568
337,12,1,122,1,0.644057967,1,1,1,0,-0.09,3,68.41502948
337,13,4,113,2,0.867022016,1,1,0,0,0.02,3,73.70413894
337,14,4,113,2,0.616287735,1,1,0,0,0.03,4,79.727215
337,15,1,122,1,0.77420456,1,1,1,1,0.27,4,86.50203935
337,16,2,121,2,0.756010868,1,1,0,0,0.04,4,91.49081661
337,17,1,122,1,0.878885622,1,1,1,1,0.24,5,98.56525882
337,18,4,113,2,0.726084531,1,1,0,-1,-0.2,5,104.1547404
337,19,5,129,1,0.61856519,1,1,2,2,0.41,5,111.5298763
337,20,2,121,2,0.643917082,1,1,0,-1,-0.28,5,117.1189694
337,21,2,121,2,0.691025897,1,1,0,0,0.04,6,2.032059045
337,22,3,131,1,0.811713786,1,1,1,1,0.23,1,9.111817189
337,23,4,113,2,0.98518347,1,1,0,0,0.03,6,16.18603324
337,24,5,129,1,0.646429483,1,1,2,2,0.44,6,22.07521195
337,25,1,122,1,0.779857369,1,1,1,0,-0.01,6,29.60027302
337,26,4,113,2,0.707919326,1,1,0,0,0,7,36.37453549
337,27,5,129,1,0.848783707,1,1,2,2,0.48,7,42.54899475
337,28,1,122,1,0.760135975,1,1,1,1,0.23,7,47.83752535
337,29,2,121,2,0.687881625,1,1,0,0,0,7,54.16191123
337,30,1,122,1,0.692109942,1,1,1,1,0.24,8,59.15058918
337,31,5,129,1,0.597708779,1,1,2,2,0.46,8,66.52432058
337,32,4,113,2,0.713818093,1,1,0,-1,-0.26,8,74.35050424
337,33,2,121,2,0.693679739,1,1,0,0,0.04,8,81.94196413
337,34,1,122,1,0.60052303,1,1,1,1,0.29,9,88.11645486
337,35,2,121,2,0.653289885,1,1,0,0,-0.01,9,92.95416985
337,36,4,113,2,0.714468745,1,1,0,0,0.01,9,99.87961789
337,37,5,129,1,0.694884846,1,1,2,0,-0.08,9,107.2532687
337,38,5,129,1,0.910763075,1,1,2,2,0.46,10,112.243366
337,39,4,113,2,0.717205979,1,1,0,0,-0.01,10,119.4678006
337,40,2,121,2,0.650253708,1,1,0,0,-0.05,10,125.6416264
337,41,1,122,1,0.658610411,1,1,1,1,0.24,10,2.040167722
337,42,3,131,1,0.596573325,1,1,1,1,0.28,2,8.067332487
337,43,3,131,1,0.566646849,1,1,1,1,0.29,3,15.89365414
337,44,3,131,1,0.66704398,1,1,1,1,0.21,4,22.06629417
337,45,7,111,1,1.096787657,1,1,2,2,0.46,1,27.20538153
337,46,7,111,1,0.556396247,1,1,2,2,0.43,2,33.52933448
337,47,7,111,1,0.537174315,1,1,2,2,0.41,3,39.70280226
337,48,6,110,2,0.876990692,1,1,0,0,0.03,1,45.72563246
337,49,6,110,2,0.658108425,1,1,0,0,0.01,2,51.01409167
337,50,6,110,2,0.733404204,1,1,0,0,0,3,57.1887427
337,51,8,120,1,0.842344696,0,1,0,0,-0.29,1,64.86409155
337,52,8,120,2,0.465062717,1,1,0,0,-0.02,2,71.78811488
337,53,8,120,2,0.560118815,1,1,0,0,0.01,3,77.67804911
337,54,6,110,2,0.919385899,1,1,0,0,-0.03,4,82.96655117
337,55,3,131,1,0.76676489,1,1,1,1,0.27,5,88.70633864
337,56,7,111,1,0.653266357,1,1,2,0,-0.05,4,94.14661138
337,57,6,110,2,0.713569306,1,1,0,0,0.02,5,100.0376763
337,58,8,120,2,0.717336301,1,1,0,-1,-0.2,4,106.8114869
337,59,8,120,2,0.671179062,1,1,0,0,-0.02,5,112.5500779
337,60,7,111,1,0.890840129,1,1,2,2,0.43,5,120.0753355
337,61,3,131,1,0.537836648,1,1,1,0,-0.01,6,2.039825145
337,62,6,110,2,0.668816327,1,1,0,0,0.01,6,8.817467133
337,63,7,111,1,0.483372757,1,1,2,2,0.43,6,15.29157022
337,64,8,120,2,0.63567968,1,1,0,0,0.04,6,20.88133876
337,65,3,131,1,0.695280462,1,1,1,1,0.25,7,28.25535628
337,66,7,111,1,1.634279437,1,1,2,2,0.41,7,35.1802827
337,67,8,120,2,0.605554137,1,1,0,0,0.04,7,41.65458975
337,68,6,110,2,0.622377079,1,1,0,-1,-0.26,7,48.1282396
337,69,3,131,1,0.566122949,1,1,1,0,-0.07,8,55.8029332
337,70,7,111,1,0.873845388,1,1,2,2,0.42,8,61.24289789
337,71,6,110,2,0.798991718,1,1,0,0,0.03,8,67.41717057
337,72,3,131,1,0.647602302,1,1,1,1,0.25,9,73.89017788
337,73,6,110,1,1.188179667,0,1,0,-1,0.04,9,80.21375012
337,74,8,120,2,0.662218476,1,1,0,0,0.02,8,87.58931778
337,75,7,111,1,0.57022601,1,1,2,0,-0.05,9,94.51325405
337,76,3,131,1,0.465204989,1,1,1,1,0.23,10,102.1892866
337,77,8,120,2,0.772318496,1,1,0,0,-0.05,9,109.7129871
337,78,6,110,2,0.89570104,1,1,0,0,0.01,10,116.4874518
337,79,7,111,1,0.63531576,1,1,2,2,0.43,10,124.0131539
337,80,8,120,2,0.611396612,1,1,0,-1,-0.3,10,129.0022108
338,1,5,119,2,0.84529991,0,1,2,2,0,1,2.036447338
338,2,5,119,1,1.544636694,1,1,2,2,0.4,2,9.566329402
338,3,2,127,1,0.949772309,0,1,0,0,-0.27,1,17.39200172
338,4,2,127,2,0.527773754,1,1,0,0,-0.03,2,22.37999141
338,5,2,127,1,0.326405126,0,1,0,-1,0,3,28.1199327
338,6,5,119,2,1.122538004,0,1,2,2,-0.01,3,33.71003917
338,7,5,119,1,0.490289727,1,1,2,0,-0.06,4,39.29947255
338,8,4,111,1,1.207371766,0,1,0,0,-0.23,1,44.88917363
338,9,4,111,2,0.367087005,1,1,0,0,0.02,2,50.77912538
338,10,1,124,2,0.502672157,0,1,1,1,-0.05,1,57.55349882
338,11,1,124,1,0.593613765,1,1,1,1,0.2,2,63.14241041
338,12,1,124,1,0.583281562,1,1,1,0,-0.07,3,68.43208003
338,13,4,111,1,1.696637758,0,1,0,0,-0.24,3,73.72133943
338,14,4,111,-1,NaN,NaN,1,0,0,-0.5,4,79.74339098
338,15,1,124,1,0.538568781,1,1,1,1,0.27,4,86.5198017
338,16,2,127,1,0.910526119,0,1,0,0,-0.27,4,91.50826505
338,17,1,124,1,0.580980158,1,1,1,1,0.25,5,98.58241093
338,18,4,111,2,0.506676446,1,1,0,-1,-0.25,5,104.1707959
338,19,5,119,1,0.93923913,1,1,2,2,0.42,5,111.5471554
338,20,2,127,2,1.136581971,1,1,0,-1,-0.24,5,117.1363982
338,21,2,127,1,1.624814341,0,1,0,0,-0.21,6,2.034107643
338,22,3,133,1,1.828087915,1,1,1,1,0.26,1,9.112732201
338,23,4,111,2,1.513092452,1,1,0,0,0,6,16.18606954
338,24,5,119,2,1.340185073,0,1,2,2,0,6,22.07737714
338,25,1,124,2,1.236840958,0,1,1,0,0.29,6,29.60271745
338,26,4,111,-1,NaN,NaN,1,0,0,-0.5,7,36.37530136
338,27,5,119,2,1.03607296,0,1,2,2,0.04,7,42.55028159
338,28,1,124,1,1.108668946,1,1,1,1,0.24,7,47.83947914
338,29,2,127,2,1.587730957,1,1,0,0,-0.03,7,54.16314906
338,30,1,124,1,0.926894402,1,1,1,1,0.3,8,59.15075126
338,31,5,119,2,1.606897043,0,1,2,2,0.05,8,66.52647892
338,32,4,111,2,1.545588639,1,1,0,-1,-0.22,8,74.3516962
338,33,2,127,-1,NaN,NaN,1,0,0,-0.5,8,81.94393972
338,34,1,124,1,1.28108374,1,1,1,1,0.25,9,88.11728205
338,35,2,127,1,1.102643562,0,1,0,0,-0.28,9,92.95661782
338,36,4,111,2,1.61789831,1,1,0,0,0.01,9,99.88127677
338,37,5,119,1,1.293929843,1,1,2,0,-0.05,9,107.2558914
338,38,5,119,1,1.635251482,1,1,2,2,0.48,10,112.2445214
338,39,4,111,2,0.971631538,1,1,0,0,-0.03,10,119.4691729
338,40,2,127,1,0.715498547,0,1,0,0,-0.28,10,125.6432117
338,41,1,124,1,1.406850978,1,1,1,1,0.24,10,2.035021707
338,42,3,133,1,1.177852378,1,1,1,1,0.28,2,8.062311603
338,43,3,133,1,0.73429174,1,1,1,1,0.27,3,15.88754719
338,44,3,133,1,0.58126132,1,1,1,1,0.29,4,22.06075311
338,45,7,129,2,1.649012516,0,1,2,2,0.01,1,27.20035417
338,46,7,129,1,0.524012987,1,1,2,2,0.41,2,33.52319984
338,47,7,129,1,0.504391235,1,1,2,2,0.48,3,39.6982474
338,48,6,126,2,1.455331628,1,1,0,0,0.01,1,45.71985077
338,49,6,126,2,1.252997666,1,1,0,0,0.03,2,51.0098635
338,50,6,126,2,1.31052634,1,1,0,0,-0.03,3,57.18377564
338,51,8,125,1,0.899218515,0,1,0,0,-0.29,1,64.8589082
338,52,8,125,2,0.258657564,1,1,0,0,-0.01,2,71.78327155
338,53,8,125,1,0.408927489,0,1,0,0,-0.27,3,77.67367909
338,54,6,126,1,1.086738885,0,1,0,0,-0.24,4,82.96323381
338,55,3,133,1,1.007998231,1,1,1,1,0.23,5,88.70214166
338,56,7,129,2,1.759164107,0,1,2,0,0.42,4,94.14162801
338,57,6,126,2,1.001613752,1,1,0,0,-0.01,5,100.0310822
338,58,8,125,2,1.031101958,1,1,0,-1,-0.28,4,106.8057161
338,59,8,125,1,0.444823263,0,1,0,0,-0.2,5,112.5456421
338,60,7,129,2,1.261352443,0,1,2,2,0.03,5,120.0699145
338,61,3,133,1,0.738824369,1,1,1,0,-0.06,6,2.042228188
338,62,6,126,1,1.881972723,0,1,0,0,-0.24,6,8.821403386
338,63,7,129,1,1.242896197,1,1,2,2,0.49,6,15.29457999
338,64,8,125,1,0.933337297,0,1,0,0,-0.29,6,20.88460584
338,65,3,133,1,0.724318752,1,1,1,1,0.25,7,28.25976684
338,66,7,129,2,1.573435564,0,1,2,2,0.01,7,35.18408851
338,67,8,125,1,0.657872488,0,1,0,0,-0.29,7,41.65793425
338,68,6,126,1,0.847384941,0,1,0,-1,0.02,7,48.13173247
338,69,3,133,1,1.09168597,1,1,1,0,-0.01,8,55.80761633
338,70,7,129,1,0.926707835,1,1,2,2,0.44,8,61.24642977
338,71,6,126,2,0.889498326,1,1,0,0,-0.02,8,67.42049283
338,72,3,133,1,0.731605143,1,1,1,1,0.21,9,73.89309901
338,73,6,126,1,1.26937946,0,1,0,-1,-0.02,9,80.21769956
338,74,8,125,1,0.914811095,0,1,0,0,-0.27,8,87.59254893
338,75,7,129,2,1.242056433,0,1,2,0,0.48,9,94.51755373
338,76,3,133,1,1.033910146,1,1,1,1,0.23,10,102.1922719
338,77,8,125,1,0.924416994,0,1,0,0,-0.26,9,109.7171385
338,78,6,126,2,1.943214746,1,1,0,0,-0.02,10,116.4914411
338,79,7,129,1,0.774219708,1,1,2,2,0.49,10,124.0157572
338,80,8,125,1,0.782657721,0,1,0,-1,-0.02,10,129.0049694
349,1,5,131,1,0.79329561,1,1,2,2,0.4,1,2.039472359
349,2,5,131,1,0.973105469,1,1,2,2,0.42,2,9.568881121
349,3,2,124,1,1.790721566,0,1,0,0,-0.26,1,17.39491675
349,4,2,124,2,0.490735366,1,1,0,0,-0.01,2,22.38281132
349,5,2,124,-1,NaN,NaN,1,0,-1,-0.5,3,28.12268396
349,6,5,131,1,0.673444865,1,1,2,2,0.49,3,33.71274127
349,7,5,131,1,0.548507751,1,1,2,0,-0.06,4,39.30194878
349,8,4,114,1,1.179358436,0,1,0,0,-0.2,1,44.8912361
349,9,4,114,2,0.591606225,1,1,0,0,-0.03,2,50.7808546
349,10,1,126,2,0.957169899,0,1,1,1,-0.07,1,57.55515507
349,11,1,126,1,0.358895824,1,1,1,1,0.24,2,63.14537775
349,12,1,126,1,0.646759441,1,1,1,0,-0.08,3,68.4338691
349,13,4,114,2,1.917017907,1,1,0,0,0.02,3,73.72318694
349,14,4,114,1,0.395559181,0,1,0,0,-0.22,4,79.74706298
349,15,1,126,1,1.322932699,1,1,1,1,0.21,4,86.52160166
349,16,2,124,2,1.231234388,1,1,0,0,0.04,4,91.51044884
349,17,1,126,1,1.471506499,1,1,1,1,0.21,5,98.58515034
349,18,4,114,2,1.586018553,1,1,0,-1,-0.3,5,104.1744627
349,19,5,131,1,0.867934865,1,1,2,2,0.5,5,111.549026
349,20,2,124,2,1.580448347,1,1,0,-1,-0.28,5,117.1377009
349,21,2,124,1,1.458651371,0,1,0,0,-0.27,6,2.031745789
349,22,3,107,1,1.072756513,1,1,1,1,0.27,1,9.1097833
349,23,4,114,-1,NaN,NaN,1,0,0,-0.5,6,16.18399759
349,24,5,131,1,0.703985429,1,1,2,2,0.48,6,22.07516739
349,25,1,126,1,1.386553696,1,1,1,0,-0.08,6,29.60005328
349,26,4,114,1,1.298886425,0,1,0,0,-0.29,7,36.37358045
349,27,5,131,1,0.737258925,1,1,2,2,0.46,7,42.5472109
349,28,1,126,2,1.340651551,0,1,1,1,-0.09,7,47.83635475
349,29,2,124,1,1.602062927,0,1,0,0,-0.25,7,54.16075339
349,30,1,126,2,1.164903246,0,1,1,1,-0.01,8,59.14987726
349,31,5,131,1,0.772045049,1,1,2,2,0.46,8,66.52436695
349,32,4,114,2,1.188352204,1,1,0,-1,-0.22,8,74.35037698
349,33,2,124,2,1.316254752,1,1,0,0,0.01,8,81.94184172
349,34,1,126,1,1.586885434,1,1,1,1,0.26,9,88.11479874
349,35,2,124,2,1.012657424,1,1,0,0,0.05,9,92.95457325
349,36,4,114,1,1.798389507,0,1,0,0,-0.27,9,99.87798577
349,37,5,131,1,0.701226222,1,1,2,0,-0.04,9,107.2531337
349,38,5,131,1,0.683606378,1,1,2,2,0.49,10,112.241861
349,39,4,114,2,1.255280337,1,1,0,0,-0.04,10,119.4673734
349,40,2,124,2,0.922608619,1,1,0,0,-0.03,10,125.6403151
349,41,1,126,1,1.881314358,1,1,1,1,0.27,10,2.035439169
349,42,3,107,-1,NaN,NaN,1,1,1,-0.5,2,8.062452733
349,43,3,107,1,0.466708867,1,1,1,1,0.23,3,15.89309018
349,44,3,107,1,0.486535352,1,1,1,1,0.22,4,22.0623545
349,45,7,135,1,1.176587335,1,1,2,2,0.42,1,27.2014739
349,46,7,135,1,0.419737173,1,1,2,2,0.47,2,33.52481692
349,47,7,135,1,0.578633173,1,1,2,2,0.45,3,39.69830544
349,48,6,137,1,1.009370359,0,1,0,0,-0.23,1,45.721818
349,49,6,137,2,0.375925872,1,1,0,0,-0.02,2,51.01113444
349,50,6,137,2,0.576174037,1,1,0,0,-0.03,3,57.1847306
349,51,8,111,1,1.734054316,0,1,0,0,-0.24,1,64.8586248
349,52,8,111,2,0.393092109,1,1,0,0,-0.02,2,71.7845914
349,53,8,111,2,1.317054231,1,1,0,0,-0.01,3,77.67495592
349,54,6,137,2,1.375201499,1,1,0,0,-0.04,4,82.96361889
349,55,3,107,1,1.496126596,1,1,1,1,0.28,5,88.70311643
349,56,7,135,1,0.670285284,1,1,2,0,-0.01,4,94.14331458
349,57,6,137,2,0.931533176,1,1,0,0,-0.03,5,100.0314668
349,58,8,111,2,0.594126499,1,1,0,-1,-0.26,4,106.8054817
349,59,8,111,2,0.71660064,1,1,0,0,-0.04,5,112.5464341
349,60,7,135,1,1.236090991,1,1,2,2,0.43,5,120.0712983
349,61,3,107,1,0.687983837,1,1,1,0,-0.03,6,2.036990286
349,62,6,137,2,0.786751405,1,1,0,0,0,6,8.815692587
349,63,7,135,1,0.664001461,1,1,2,2,0.43,6,15.2889268
349,64,8,111,2,0.940179444,1,1,0,0,-0.04,6,20.8786854
349,65,3,107,1,0.60720421,1,1,1,1,0.21,7,28.25345954
349,66,7,135,1,0.565887794,1,1,2,2,0.42,7,35.17850273
349,67,8,111,2,0.820576344,1,1,0,0,0,7,41.65214582
349,68,6,137,2,0.751661311,1,1,0,-1,-0.23,7,48.12544351
349,69,3,107,1,0.688007011,1,1,1,0,-0.05,8,55.80113058
349,70,7,135,1,0.551229629,1,1,2,2,0.43,8,61.24085371
349,71,6,137,2,0.734559974,1,1,0,0,0.02,8,67.41446331
349,72,3,107,1,1.01107983,1,1,1,1,0.3,9,73.88859543
349,73,6,137,2,0.672830662,1,1,0,-1,-0.23,9,80.21154491
349,74,8,111,2,0.80263806,1,1,0,0,-0.03,8,87.58613665
349,75,7,135,1,1.136005381,1,1,2,0,-0.06,9,94.51113821
349,76,3,107,1,0.536974124,1,1,1,1,0.28,10,102.1866734
349,77,8,111,2,1.3218088,1,1,0,0,0.01,9,109.711645
349,78,6,137,2,0.68436635,1,1,0,0,-0.05,10,116.4857213
349,79,7,135,1,0.559845731,1,1,2,2,0.45,10,124.0104958
349,80,8,111,2,0.749758027,1,1,0,-1,-0.25,10,128.9997611
336,1,5,118,1,0.994502596,1,1,2,2,0.43,1,2.029574757
336,2,5,118,1,0.921569956,1,1,2,2,0.5,2,9.575009171
336,3,2,127,2,0.505109865,1,1,0,0,-0.04,1,17.40096462
336,4,2,127,1,0.406078835,0,1,0,0,-0.27,2,22.38928126
336,5,2,127,2,0.907209338,1,1,0,-1,-0.26,3,28.12881869
336,6,5,118,1,0.912160943,1,1,2,2,0.41,3,33.72003391
336,7,5,118,1,0.905239953,1,1,2,0,-0.01,4,39.3081505
336,8,4,138,1,1.030959796,0,1,0,0,-0.21,1,44.89813225
336,9,4,138,2,0.649927608,1,1,0,0,0.04,2,50.78768849
336,10,1,114,2,1.270367639,0,1,1,1,-0.09,1,57.56215745
336,11,1,114,1,0.470632204,1,1,1,1,0.21,2,63.15104809
336,12,1,114,1,0.663174748,1,1,1,0,-0.05,3,68.44073949
336,13,4,138,2,1.369030923,1,1,0,0,0,3,73.7304118
336,14,4,138,2,0.638082221,1,1,0,0,-0.02,4,79.75271791
336,15,1,114,2,1.186404034,0,1,1,1,-0.05,4,86.52715978
336,16,2,127,2,1.370126574,1,1,0,0,-0.02,4,91.51683457
336,17,1,114,2,0.899793338,0,1,1,1,-0.03,5,98.59167368
336,18,4,138,2,1.012364253,1,1,0,-1,-0.23,5,104.1807866
336,19,5,118,1,0.556150338,1,1,2,2,0.42,5,111.5555595
336,20,2,127,2,1.055351892,1,1,0,-1,-0.23,5,117.1461916
336,21,2,127,1,0.978305921,0,1,0,0,-0.27,6,2.040367958
336,22,3,129,2,1.02274132,0,1,1,1,-0.09,1,9.119301243
336,23,4,138,1,0.957003921,0,1,0,0,-0.29,6,16.19338214
336,24,5,118,1,0.705621846,1,1,2,2,0.41,6,22.0830769
336,25,1,114,1,1.300675054,1,1,1,0,-0.1,6,29.60840393
336,26,4,138,2,1.537953608,1,1,0,0,-0.01,7,36.38246411
336,27,5,118,1,0.707154549,1,1,2,2,0.43,7,42.55583458
336,28,1,114,2,1.234422299,0,1,1,1,-0.02,7,47.8453014
336,29,2,127,2,0.988195684,1,1,0,0,-0.01,7,54.16939486
336,30,1,114,2,0.855411874,0,1,1,1,-0.04,8,59.15820117
336,31,5,118,1,0.636494979,1,1,2,2,0.44,8,66.53346545
336,32,4,138,2,1.025570355,1,1,0,-1,-0.25,8,74.358315
336,33,2,127,2,0.848804102,1,1,0,0,-0.02,8,81.95010295
336,34,1,114,2,1.206053294,0,1,1,1,-0.03,9,88.12395807
336,35,2,127,2,1.053282122,1,1,0,0,0.04,9,92.96267989
336,36,4,138,1,1.540244665,0,1,0,0,-0.22,9,99.88598699
336,37,5,118,1,0.476572851,1,1,2,0,-0.08,9,107.2627895
336,38,5,118,1,0.619219549,1,1,2,2,0.5,10,112.2507057
336,39,4,138,2,1.002440523,1,1,0,0,0.02,10,119.4747985
336,40,2,127,2,0.831570314,1,1,0,0,-0.05,10,125.6486292
336,41,1,114,2,0.839036699,0,1,1,1,-0.08,10,2.043026615
336,42,3,129,1,1.122590942,1,1,1,1,0.29,2,8.070159547
336,43,3,129,1,0.668878125,1,1,1,1,0.29,3,15.89549701
336,44,3,129,1,0.526639517,1,1,1,1,0.2,4,22.06983178
336,45,7,123,2,1.063918731,0,1,2,2,-0.03,1,27.2090641
336,46,7,123,2,0.793978361,0,1,2,2,-0.04,2,33.53213067
336,47,7,123,1,0.571444887,1,1,2,2,0.47,3,39.70565395
336,48,6,115,2,0.952116677,1,1,0,0,-0.05,1,45.7298554
336,49,6,115,2,0.886611754,1,1,0,0,0,2,51.01786296
336,50,6,115,2,0.864898206,1,1,0,0,0,3,57.19200981
336,51,8,128,2,0.83593342,1,1,0,0,0.03,1,64.8673365
336,52,8,128,2,0.555397541,1,1,0,0,-0.02,2,71.79146435
336,53,8,128,2,0.485758004,1,1,0,0,-0.03,3,77.68211454
336,54,6,115,1,1.09933951,0,1,0,0,-0.22,4,82.97123139
336,55,3,129,1,0.823340359,1,1,1,1,0.23,5,88.71102406
336,56,7,123,1,0.684123142,1,1,2,0,-0.08,4,94.1498746
336,57,6,115,2,1.052613308,1,1,0,0,0.01,5,100.0404676
336,58,8,128,2,0.871171481,1,1,0,-1,-0.28,4,106.8150208
336,59,8,128,1,0.750550483,0,1,0,0,-0.24,5,112.5542015
336,60,7,123,1,1.116303728,1,1,2,2,0.46,5,120.0793009
336,61,3,129,1,0.420128671,1,1,1,0,-0.08,6,2.042341129
336,62,6,115,2,0.950930358,1,1,0,0,0.04,6,8.821064211
336,63,7,123,1,0.640025456,1,1,2,2,0.47,6,15.29386225
336,64,8,128,2,0.948412435,1,1,0,0,0,6,20.88428127
336,65,3,129,1,0.617620279,1,1,1,1,0.23,7,28.27566512
336,66,7,123,1,0.646496771,1,1,2,2,0.44,7,35.199631
336,67,8,128,2,0.811167395,1,1,0,0,0.01,7,41.67380427
336,68,6,115,2,0.842333656,1,1,0,-1,-0.23,7,48.14830588
336,69,3,129,1,0.6000052,1,1,1,0,-0.02,8,55.8231677
336,70,7,123,1,0.515836278,1,1,2,2,0.41,8,61.26266236
336,71,6,115,1,0.643502679,0,1,0,0,-0.21,8,67.43640549
336,72,3,129,1,0.637885455,1,1,1,1,0.24,9,73.91008463
336,73,6,115,2,0.859807429,1,1,0,-1,-0.23,9,80.23398212
336,74,8,128,2,0.764348286,1,1,0,0,-0.04,8,87.60862069
336,75,7,123,1,0.660555393,1,1,2,0,0,9,94.53230148
336,76,3,129,1,0.612358227,1,1,1,1,0.25,10,102.2087102
336,77,8,128,2,1.382962235,1,1,0,0,0.04,9,109.7340767
336,78,6,115,2,0.714872474,1,1,0,0,-0.03,10,116.5076642
336,79,7,123,1,0.59049919,1,1,2,2,0.44,10,124.0332572
336,80,8,128,2,0.686381647,1,1,0,-1,-0.26,10,129.0214837
356,1,5,129,1,0.506277649,1,1,2,2,0.44,1,2.039537701
356,2,5,129,1,0.52771824,1,1,2,2,0.45,2,9.568458139
356,3,2,128,2,0.911928742,1,1,0,0,0,1,17.39291612
356,4,2,128,2,0.72581153,1,1,0,0,-0.02,2,22.38275537
356,5,2,128,1,1.853056153,0,1,0,-1,-0.03,3,28.12236179
356,6,5,129,1,1.018473032,1,1,2,2,0.44,3,33.71236249
356,7,5,129,1,0.638537173,1,1,2,0,-0.06,4,39.30091343
356,8,4,126,1,1.048563617,0,1,0,0,-0.25,1,44.8905799
356,9,4,126,2,0.511873978,1,1,0,0,0,2,50.78150673
356,10,1,106,1,1.310148178,1,1,1,1,0.24,1,57.55464843
356,11,1,106,1,0.476954642,1,1,1,1,0.24,2,63.14509869
356,12,1,106,1,0.805657358,1,1,1,0,-0.08,3,68.43348171
356,13,4,126,1,1.470366472,0,1,0,0,-0.27,3,73.7231428
356,14,4,126,2,0.463589794,1,1,0,0,0.02,4,79.74703771
356,15,1,106,1,0.999326599,1,1,1,1,0.24,4,86.52176066
356,16,2,128,2,1.127161148,1,1,0,0,0.04,4,91.50986201
356,17,1,106,1,0.814634757,1,1,1,1,0.3,5,98.58492306
356,18,4,126,2,0.741330033,1,1,0,-1,-0.27,5,104.17431
356,19,5,129,2,1.665861856,0,1,2,2,0.01,5,111.5494051
356,20,2,128,2,1.600809311,1,1,0,-1,-0.22,5,117.1397255
356,21,2,128,1,1.276006937,0,1,0,0,-0.23,6,2.030675722
356,22,3,110,1,1.14418792,1,1,1,1,0.28,1,9.109513993
356,23,4,126,1,1.384347537,0,1,0,0,-0.25,6,16.18347332
356,24,5,129,1,0.979968294,1,1,2,2,0.48,6,22.07339357
356,25,1,106,1,0.789188201,1,1,1,0,-0.04,6,29.59864658
356,26,4,126,2,0.826163276,1,1,0,0,0,7,36.3729432
356,27,5,129,1,0.763715717,1,1,2,2,0.48,7,42.54719979
356,28,1,106,1,1.421074206,1,1,1,1,0.29,7,47.83691599
356,29,2,128,2,0.448437828,1,1,0,0,-0.05,7,54.15983982
356,30,1,106,2,0.750087105,0,1,1,1,-0.08,8,59.14891838
356,31,5,129,1,0.721334318,1,1,2,2,0.44,8,66.52413001
356,32,4,126,2,0.749350962,1,1,0,-1,-0.21,8,74.34902388
356,33,2,128,2,0.753446922,1,1,0,0,0.05,8,81.94116957
356,34,1,106,1,0.769512462,1,1,1,1,0.23,9,88.11480895
356,35,2,128,2,0.726427389,1,1,0,0,0.03,9,92.95412268
356,36,4,126,2,0.748731425,1,1,0,0,0.04,9,99.87762381
356,37,5,129,1,0.7091576,1,1,2,0,-0.03,9,107.2527455
356,38,5,129,1,0.816428938,1,1,2,2,0.46,10,112.2414964
356,39,4,126,2,0.944545389,1,1,0,0,-0.01,10,119.4666532
356,40,2,128,2,0.446969719,1,1,0,0,-0.04,10,125.6402088
356,41,1,106,1,0.670527991,1,1,1,1,0.25,10,2.030091941
356,42,3,110,1,1.127167842,1,1,1,1,0.25,2,8.058101621
356,43,3,110,1,0.950384991,1,1,1,1,0.25,3,15.88241499
356,44,3,110,1,0.552509099,1,1,1,1,0.29,4,22.05708335
356,45,7,111,2,1.072410292,0,1,2,2,-0.03,1,27.19636653
356,46,7,111,2,0.761962706,0,1,2,2,0.04,2,33.51945231
356,47,7,111,1,0.505706477,1,1,2,2,0.46,3,39.69326526
356,48,6,120,2,1.427469775,1,1,0,0,0.02,1,45.71738797
356,49,6,120,2,0.612292799,1,1,0,0,0.01,2,51.006053
356,50,6,120,2,0.627331102,1,1,0,0,0.02,3,57.1791137
356,51,8,119,1,1.293696699,0,1,0,0,-0.21,1,64.85448461
356,52,8,119,2,0.463919142,1,1,0,0,-0.04,2,71.77855029
356,53,8,119,2,0.704607098,1,1,0,0,0,3,77.66896119
356,54,6,120,2,1.043886842,1,1,0,0,0,4,82.95904885
356,55,3,110,1,0.792395777,1,1,1,1,0.28,5,88.69875172
356,56,7,111,1,1.001584248,1,1,2,0,0,4,94.138183
356,57,6,120,2,0.985293658,1,1,0,0,0.04,5,100.0272148
356,58,8,119,2,1.19753721,1,1,0,-1,-0.27,4,106.8018485
356,59,8,119,2,0.948883008,1,1,0,0,-0.01,5,112.5417635
356,60,7,111,1,0.67947156,1,1,2,2,0.43,5,120.0661798
356,61,3,110,1,1.403962134,1,1,1,0,-0.07,6,2.037496782
356,62,6,120,2,0.752580299,1,1,0,0,-0.04,6,8.815735327
